"Description: ","Standardised Precipitation Index"
"Station: ","São Gabriel"
"Latitude: ","-30.34138888"
"Longitude: ","-54.31083333"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-08-16"
time, spi
2008-01, -99.9
2008-02, -99.9
2008-03, -0.920838344987561
2008-04, -0.256675272184788
2008-05, -0.184117886509616
2008-06, 0.248456706272361
2008-07, 1.14509690405727
2008-08, 1.8682751647965
2008-09, 1.15010403587312
2008-10, 0.584415645067013
2008-11, -0.190383412373889
2008-12, -0.278392688459024
2009-01, -0.745246448293333
2009-02, 0.0284558120481375
2009-03, 0.363167571351372
2009-04, 0.0917807077246598
2009-05, -0.849691374646233
2009-06, -1.29417027842832
2009-07, -1.08211449397987
2009-08, -0.613487714895047
2009-09, 0.138497213950145
2009-10, -0.221161785802558
2009-11, 1.07106078356231
2009-12, 1.0866023394454
2010-01, 1.51884246303661
2010-02, 1.07386475333239
2010-03, 0.680165934030729
2010-04, 0.321623402968555
2010-05, -0.494771425584205
2010-06, -0.293013906114715
2010-07, 0.861974239817478
2010-08, 0.73804267021485
2010-09, 0.85453567939111
2010-10, -0.946684253812923
2010-11, -1.36775006943221
2010-12, -2.07636712283326
2011-01, -0.935304702056834
2011-02, -0.458346534459909
2011-03, -0.18816585665334
2011-04, 0.00397245987097067
2011-05, -0.21536636541553
2011-06, -0.113691799760235
2011-07, 0.102237430169392
2011-08, 0.263494595413715
2011-09, -0.529813515390397
2011-10, -0.73020055244608
2011-11, -0.88414015752991
2011-12, -0.987491567353558
2012-01, -1.45983137087005
2012-02, -3.00991001987305
2012-03, -2.62258266026369
2012-04, -1.45436287120124
2012-05, -1.33734007498517
2012-06, -1.38022106158351
2012-07, -1.79713746855051
2012-08, -1.30655863868694
2012-09, -0.515215340573394
2012-10, 0.564186434665616
2012-11, 0.302133289230453
2012-12, 0.785459269539816
2013-01, 0.00697687062994311
2013-02, 0.0882362075804218
2013-03, -0.467429406502947
2013-04, 0.107644984833971
2013-05, 0.51964839280231
2013-06, 0.589060705064667
2013-07, 0.380200084772815
2013-08, -0.386260535061197
2013-09, -1.2821650262839
2013-10, -0.942122733273128
2013-11, -0.0645902589141494
2013-12, -0.0370062545033295
2014-01, 0.277181968067496
2014-02, 0.155384948823216
2014-03, 1.28789999191535
2014-04, 1.11507696022076
2014-05, 0.768669349063733
2014-06, 0.0602959371738588
2014-07, 0.199810537027309
2014-08, -0.259748871408946
2014-09, -0.264020606802654
2014-10, 0.0839694604647738
2014-11, 0.109116016169088
2014-12, 0.358559588639817
2015-01, 0.620117497067292
2015-02, 0.642679732599688
2015-03, 0.525912898695896
2015-04, -0.186108665906864
2015-05, -0.0146778523834844
2015-06, -0.104689673452846
2015-07, 0.884637344897667
2015-08, 0.720609695938762
2015-09, 0.256515691245094
2015-10, 0.844741476135216
2015-11, 0.710392388615388
2015-12, 1.74092390471905
2016-01, 0.814658214674522
2016-02, 0.877234962181273
2016-03, -0.337644938484392
2016-04, 0.558324338850622
2016-05, 0.473144100626711
2016-06, 0.623082993715232
2016-07, -1.21682867652919
2016-08, -99.9
2016-09, -99.9
2016-10, -99.9
2016-11, -99.9
2016-12, 0.10064301274503
2017-01, 0.527605001639489
2017-02, 1.1676331893462
2017-03, 1.58599396282001
2017-04, 1.26596125968514
2017-05, 1.18228442841733
2017-06, 0.918189174818251
2017-07, 0.598445026402283
2017-08, 0.403331202392209
2017-09, 0.0479786535607495
2017-10, 0.993253604154712
2017-11, 0.142488275667769
2017-12, 0.300807805502447
2018-01, 0.0878713176933289
2018-02, 0.0102573312966763
2018-03, -0.190545126391981
2018-04, -1.11767445941898
2018-05, -1.08720851009902
2018-06, -0.757162221363228
2018-07, -0.364223697547195
2018-08, 0.431186998005643
2018-09, 0.865387281397643
2018-10, 0.4428037020319
2018-11, 0.69819240947396
2018-12, 0.737686783075522
2019-01, 1.75730340906686
2019-02, 1.57011916447813
2019-03, 1.31019585000387
2019-04, 0.0826730785001861
2019-05, 0.471190440456482
2019-06, 0.330872184409289
2019-07, 1.07572362107716
2019-08, 0.720609695938762
2019-09, 0.491410770498669
2019-10, 0.810411858627916
2019-11, 0.681576609849165
2019-12, 0.512254181597642
2020-01, -0.685626945488151
2020-02, -1.22456478316918
2020-03, -1.00772226773765
2020-04, -1.67076342589077
2020-05, -0.385852813442228
2020-06, 0.180505305215585
2020-07, 0.759126431567296
2020-08, -0.498362646552361
2020-09, -1.19499997073459
2020-10, -1.48036847785644
2020-11, -1.34380169604318
2020-12, -1.07231582249749
2021-01, 0.406597159722369
2021-02, 0.538580152546972
2021-03, 0.813716774634973
