"Description: ","Standardised Precipitation-Evapotranspiration Index"
"Station: ","São Gabriel"
"Latitude: ","-30.34138888"
"Longitude: ","-54.31083333"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-08-16"
time, spei
2008-01, -99.9
2008-02, -99.9
2008-03, -99.9
2008-04, -99.9
2008-05, -99.9
2008-06, -99.9
2008-07, -99.9
2008-08, -99.9
2008-09, -99.9
2008-10, -99.9
2008-11, -99.9
2008-12, -0.0696656393392894
2009-01, -0.00929431871587953
2009-02, 0.261580405252445
2009-03, 0.355574874697535
2009-04, 0.0359881873479359
2009-05, 0.00158211788340132
2009-06, -0.16477215043314
2009-07, -0.481908973398257
2009-08, -0.505727770683108
2009-09, -0.500121118428031
2009-10, -0.692994142246782
2009-11, 0.0820785696638617
2009-12, 0.461653773551617
2010-01, 0.779393287858367
2010-02, 0.833184383337657
2010-03, 0.647376090037218
2010-04, 0.750818868522691
2010-05, 0.769050091406479
2010-06, 0.778038072556064
2010-07, 1.28545374883525
2010-08, 1.28868163320788
2010-09, 1.10187157044947
2010-10, 1.05920462002265
2010-11, 0.00586248995684545
2010-12, -0.492592680009716
2011-01, -0.859874620894204
2011-02, -1.15064633172065
2011-03, -1.12190159209995
2011-04, -1.07591020051028
2011-05, -1.024476717013
2011-06, -0.988818156693671
2011-07, -1.05137819588651
2011-08, -0.88783073525821
2011-09, -1.2367854350745
2011-10, -0.807216903221308
2011-11, -0.864825419337169
2011-12, -1.09328862116168
2012-01, -1.37464671693846
2012-02, -1.50718480021441
2012-03, -1.65021782909581
2012-04, -1.85829659660268
2012-05, -1.95845799834468
2012-06, -1.99154037709997
2012-07, -1.94652368355096
2012-08, -1.9558212096571
2012-09, -1.68251143452601
2012-10, -1.40710007857958
2012-11, -1.60091532811196
2012-12, -1.25803170133091
2013-01, -1.04366460546969
2013-02, -0.91301882189357
2013-03, -0.711508451847119
2013-04, -0.535803020018073
2013-05, -0.0513857839181087
2013-06, 0.0437267961560526
2013-07, 0.234086890492075
2013-08, 0.399515703570417
2013-09, -0.0897032925826044
2013-10, -0.176969331916909
2013-11, 0.110483960151685
2013-12, -0.564045940176871
2014-01, -0.353883803864117
2014-02, -0.0589811045123315
2014-03, 0.365455914504903
2014-04, 0.206099141933035
2014-05, 0.17218315700043
2014-06, 0.170636524055398
2014-07, 0.309089408128813
2014-08, 0.404610315451264
2014-09, 0.430799213424934
2014-10, 0.721154007439948
2014-11, 0.342044279422938
2014-12, 0.830528657891448
2015-01, 1.07820502112629
2015-02, 0.806369267932633
2015-03, 0.31940153597493
2015-04, 0.195731034706721
2015-05, 0.223828617882449
2015-06, 0.153145758697428
2015-07, 0.515712320726485
2015-08, 0.668506550553229
2015-09, 0.309163310043389
2015-10, 0.870107145954285
2015-11, 0.954576160127918
2015-12, 1.43803811264398
2016-01, 1.1815726960489
2016-02, 1.22939244332814
2016-03, 1.2825450286438
2016-04, 1.37542848333389
2016-05, 1.17873352405318
2016-06, 1.18020382554051
2016-07, 0.943369516004835
2016-08, -99.9
2016-09, -99.9
2016-10, -99.9
2016-11, -99.9
2016-12, -99.9
2017-01, -99.9
2017-02, -99.9
2017-03, -99.9
2017-04, -99.9
2017-05, -99.9
2017-06, -99.9
2017-07, -99.9
2017-08, -99.9
2017-09, 1.29928610215694
2017-10, 1.29393380416209
2017-11, 1.41656835399535
2017-12, 1.37487111987055
2018-01, 1.27619136611857
2018-02, 0.69216278080654
2018-03, 0.174968205563807
2018-04, -0.0336092742867193
2018-05, -0.405305268309098
2018-06, -0.406108063544784
2018-07, -0.0918275529672954
2018-08, -0.0839695910522139
2018-09, -0.028279005643621
2018-10, -0.120479549904049
2018-11, 0.131871977008936
2018-12, 0.451489518053815
2019-01, 1.24324591074455
2019-02, 1.45076247788991
2019-03, 1.68694690043195
2019-04, 1.41312470323578
2019-05, 1.43356240317272
2019-06, 1.35412487745463
2019-07, 1.7088319923786
2019-08, 1.72707748187619
2019-09, 1.41013221815611
2019-10, 1.57627147575971
2019-11, 1.67143290243401
2019-12, 1.22298912518622
2020-01, 0.156672188697807
2020-02, -0.0383331137888931
2020-03, -0.315329378878553
2020-04, -0.648571949838439
2020-05, -0.503341717099222
2020-06, -0.357859153754333
2020-07, -0.572122613105701
2020-08, -0.57022125279584
2020-09, -0.723611231316234
2020-10, -1.25821379283099
2020-11, -1.52580889364784
2020-12, -1.50415885616781
2021-01, -0.98699429323387
2021-02, -0.879286117833411
2021-03, -0.672052247054067
2021-04, -0.487046917726608
2021-05, -0.524780770836982
2021-06, -0.448590288567349
2021-07, -0.369334498653341
2021-08, -0.222880414166104
