"Description: ","Standardised Precipitation-Evapotranspiration Index"
"Station: ","Santa Maria"
"Latitude: ","-29.72499999"
"Longitude: ","-53.72055554"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-08-16"
time, spei
2008-01, -99.9
2008-02, -99.9
2008-03, -99.9
2008-04, -99.9
2008-05, -99.9
2008-06, -0.230092001944322
2008-07, 0.301358479240782
2008-08, 0.16255290929785
2008-09, -0.0221629900476401
2008-10, 0.235479805893859
2008-11, -0.189752742900027
2008-12, -0.754112438259369
2009-01, -0.705653929563911
2009-02, -0.523808990950192
2009-03, -0.499731710885902
2009-04, -1.04908755202736
2009-05, -1.02622328068553
2009-06, -1.02301057053202
2009-07, -0.983291256706245
2009-08, -0.958458104680487
2009-09, 0.118284101006682
2009-10, 0.040366022331246
2009-11, 1.53610624521185
2009-12, 1.56903738196081
2010-01, 1.98335558066904
2010-02, 1.85285978686402
2010-03, 1.52046984947791
2010-04, 1.7831096508049
2010-05, 1.04840131091497
2010-06, 0.940327358807866
2010-07, 0.326754683519855
2010-08, 0.161889516466458
2010-09, 1.08831483974244
2010-10, 0.197443854128279
2010-11, -0.0716716860458613
2010-12, -0.117970839030521
2011-01, -0.434247655022001
2011-02, -0.19803959609689
2011-03, -0.677174685701138
2011-04, -0.197606319144466
2011-05, -0.110309936884688
2011-06, -0.16595315864917
2011-07, -99.9
2011-08, -99.9
2011-09, -99.9
2011-10, -99.9
2011-11, -99.9
2011-12, -99.9
2012-01, -1.45261769275936
2012-02, -1.2976378396951
2012-03, -1.10379208094633
2012-04, -1.17724770856697
2012-05, -1.0322662013666
2012-06, -1.33115175882557
2012-07, -1.3117572146783
2012-08, -1.5818287324804
2012-09, -1.6310640344237
2012-10, -1.09226811055786
2012-11, -1.37157114368908
2012-12, 0.0170246851380329
2013-01, 0.351704937994189
2013-02, 0.431174504170739
2013-03, 0.593718760992277
2013-04, 0.436569603224027
2013-05, 0.612285348612664
2013-06, 0.170201489437021
2013-07, 0.274390794349498
2013-08, 0.579594675671486
2013-09, -0.466494694977724
2013-10, -1.31592845720213
2013-11, -0.0367641989945189
2013-12, -0.212144164661248
2014-01, -0.150630165625971
2014-02, -0.299071334224893
2014-03, 0.184069087994583
2014-04, 0.367083022250198
2014-05, 0.0985816817148491
2014-06, 1.16856833427403
2014-07, 1.82760849734202
2014-08, 1.78396353455775
2014-09, 1.7491767027995
2014-10, 1.18416607602512
2014-11, 0.533359659103211
2014-12, 0.435783210176604
2015-01, 0.205606317711218
2015-02, 0.239309628375336
2015-03, 0.231514258071259
2015-04, 0.353070358938937
2015-05, 0.679623877956048
2015-06, 0.259190567486552
2015-07, 0.631224270192791
2015-08, 0.529985992532565
2015-09, 0.556228252766904
2015-10, 1.56519708867823
2015-11, 1.62967958791987
2015-12, 1.64358719267193
2016-01, 1.28995892231743
2016-02, 1.27149193050314
2016-03, 1.55557066474242
2016-04, 1.09741955809398
2016-05, 0.86572729724412
2016-06, -0.175595367750532
2016-07, -0.0326082834507789
2016-08, 0.0344543637570459
2016-09, -1.39614414345265
2016-10, -0.486015868751326
2016-11, 0.0294552242871802
2016-12, 0.318201099599479
2017-01, 0.601116011806786
2017-02, 0.839406434108759
2017-03, 1.34999669030889
2017-04, 0.913783391905682
2017-05, 1.31266345142946
2017-06, 1.69839139982682
2017-07, 1.45127138590116
2017-08, 1.45625023610791
2017-09, 1.10959641944512
2017-10, 1.05924823576221
2017-11, -0.163102139979134
2017-12, -0.492416196826507
2018-01, -0.0810202775046243
2018-02, -0.458918140933104
2018-03, -0.386860666191859
2018-04, -0.522272759216141
2018-05, -0.477745923622785
2018-06, -0.423307856580445
2018-07, -0.0626492791879836
2018-08, -0.00566560083133361
2018-09, -0.0458054686188413
2018-10, -0.957249820590597
2018-11, -0.102356836142604
2018-12, 0.0529392799816908
2019-01, 0.299663632042052
2019-02, 0.182390734372034
2019-03, -0.00249108162645625
2019-04, 0.454425562496469
2019-05, 0.617351447125496
2019-06, 0.573264721339094
2019-07, 0.353379811656291
2019-08, 0.295283145885108
2019-09, -0.313597145713054
2019-10, 0.38146852485923
2019-11, -0.0183998379276586
2019-12, -0.148336233515069
2020-01, 0.162215008391983
2020-02, 0.0833473900645493
2020-03, -0.0585725167167408
2020-04, -1.05594845888045
2020-05, -1.07208442727118
2020-06, -0.726061936638434
2020-07, -1.44355272981845
2020-08, -1.30981447868935
2020-09, -1.03057629956879
2020-10, -99.9
2020-11, -99.9
2020-12, -99.9
2021-01, -99.9
2021-02, -99.9
2021-03, -99.9
2021-04, -99.9
2021-05, -0.966284262143474
2021-06, -0.451618666415008
2021-07, -1.19154617163253
2021-08, -0.936521064649322
2021-09, -0.781908978874617
2021-10, -0.493489951816434
2021-11, -1.105787299498
2021-12, -1.46576391344529
2022-01, -0.972906759082927
2022-02, -1.12650616512488
2022-03, -1.13337620027595
2022-04, -0.735886060817536
2022-05, -0.492154786254416
2022-06, 0.288088297029563
2022-07, 0.861572649386805
2022-08, 0.912520980605722
2022-09, 0.0215434474731386
2022-10, -1.34479856975675
2022-11, -1.78224993587802
2022-12, -1.75803887218555
2023-01, -1.73118029559498
2023-02, -1.72787902809477
2023-03, -1.77596711042873
2023-04, -1.58780506944108
2023-05, -1.52314877489226
2023-06, -1.83356120154415
2023-07, -0.723825704325841
2023-08, -0.904116568476144
2023-09, 1.07743864271963
2023-10, 1.16482749841831
2023-11, 1.2944317045358
2023-12, 1.12669625788371
2024-01, 0.736091032414266
2024-02, 0.940892195413643
2024-03, 0.320350885841691
2024-04, 0.9258092056613
2024-05, 1.7182367687634
2024-06, 1.68504118907597
2024-07, -99.9
2024-08, -99.9
2024-09, -99.9
2024-10, -99.9
2024-11, -99.9
2024-12, -99.9
