"Description: ","Standardised Precipitation-Evapotranspiration Index"
"Station: ","Uruguaiana"
"Latitude: ","-29.83999999"
"Longitude: ","-57.08194443"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-08-16"
time, spei
2008-01, -99.9
2008-02, -99.9
2008-03, -99.9
2008-04, -99.9
2008-05, -99.9
2008-06, -99.9
2008-07, -99.9
2008-08, -99.9
2008-09, -99.9
2008-10, -99.9
2008-11, -99.9
2008-12, -0.955274496946105
2009-01, -1.06398174279571
2009-02, -0.950693734506506
2009-03, -0.948877178810606
2009-04, -0.941041710753799
2009-05, -0.797692756122098
2009-06, -0.965689426986412
2009-07, -0.950026540404163
2009-08, -1.07077746339471
2009-09, -0.924118264827315
2009-10, -1.33439128210325
2009-11, 0.0510460005106248
2009-12, 0.900504918047847
2010-01, 1.08417256217938
2010-02, 1.47871517535844
2010-03, 1.46705415823272
2010-04, 1.35487254168282
2010-05, 1.57341809872094
2010-06, 1.6705236625098
2010-07, 1.79467194930545
2010-08, 1.70829353517819
2010-09, 1.7143579002838
2010-10, 1.63586215106824
2010-11, 0.705402811405319
2010-12, 0.100435780222998
2011-01, -0.172239698526347
2011-02, -0.803352571295472
2011-03, -0.979727907846986
2011-04, -0.842045611024924
2011-05, -1.03057519933795
2011-06, -0.976647506179776
2011-07, -1.01334311437942
2011-08, -0.760044914854222
2011-09, -1.11887589690018
2011-10, -0.625566196696808
2011-11, -0.773291690732604
2011-12, -0.563692274494008
2012-01, -0.829328341628345
2012-02, -0.837439523777963
2012-03, -0.984554296058284
2012-04, -0.681972607110736
2012-05, -0.604414548260121
2012-06, -0.7254324638362
2012-07, -0.667792809143973
2012-08, -0.552490494111589
2012-09, -0.707714869516752
2012-10, -0.989673611377257
2012-11, -1.2475278176077
2012-12, -0.900740410755371
2013-01, -0.55898381387542
2013-02, -0.0699038430805269
2013-03, 0.203099555587744
2013-04, 0.103950659241454
2013-05, 0.427206847994112
2013-06, 0.345211523852806
2013-07, 0.603636912981287
2013-08, 0.360311657990511
2013-09, 0.456439429816249
2013-10, 0.464650198162518
2013-11, 0.802893042470815
2013-12, 0.228914548548848
2014-01, 0.155011963290794
2014-02, 0.245302906689948
2014-03, 0.255089530381896
2014-04, 0.278650752614975
2014-05, 0.52236585092717
2014-06, 0.591432450241076
2014-07, 0.669621570947325
2014-08, 0.642898468445528
2014-09, 1.00006465004358
2014-10, 1.07011403921683
2014-11, 0.719881250737966
2014-12, 1.46431698147523
2015-01, 1.63209575321592
2015-02, 1.40325544761582
2015-03, 1.11979969353222
2015-04, 0.869785606362193
2015-05, 0.904841916753521
2015-06, 0.82670714227816
2015-07, 0.885412973489656
2015-08, 1.12411409615277
2015-09, 0.855950550500269
2015-10, 1.14949336165596
2015-11, 1.61574853406729
2015-12, 1.43913969951108
2016-01, 1.26751265971171
2016-02, 1.1767199696629
2016-03, 1.23057214955526
2016-04, 1.32025575016164
2016-05, -99.9
2016-06, -99.9
2016-07, -99.9
2016-08, -99.9
2016-09, -99.9
2016-10, -99.9
2016-11, -99.9
2016-12, -99.9
2017-01, -99.9
2017-02, -99.9
2017-03, -99.9
2017-04, -99.9
2017-05, -99.9
2017-06, 0.474105411242263
2017-07, 0.736027120158966
2017-08, 0.846277047702069
2017-09, 1.02070101986565
2017-10, 0.717967685871838
2017-11, 0.6125252794993
2017-12, 0.587078851739032
2018-01, 0.572083721739019
2018-02, 0.192541597030662
2018-03, 0.167250088130705
2018-04, -0.355324313420591
2018-05, -0.38846359691292
2018-06, -0.540090655382274
2018-07, -0.347191431748315
2018-08, -0.496272465481122
2018-09, -0.398430836642179
2018-10, -0.450942873228811
2018-11, -0.83142586334157
2018-12, -0.90981122813333
2019-01, 0.787528390238821
2019-02, 0.828003973617771
2019-03, 0.602325368557681
2019-04, 0.818826294332079
2019-05, 0.848579746299195
2019-06, 0.738612166240672
2019-07, 0.819925637776257
2019-08, 0.735398279993364
2019-09, 0.481310160251558
2019-10, 0.803787327149585
2019-11, 1.18550439447003
2019-12, 1.23456817892604
2020-01, -0.177821241243403
2020-02, -0.0781045621156768
2020-03, -0.268529564162958
2020-04, -0.543839241997729
2020-05, 0.0128015443079708
2020-06, 0.13907145807429
2020-07, 0.0897619332030881
2020-08, 0.0515845266322637
2020-09, 0.279924866798352
2020-10, -0.195268969269689
2020-11, -99.9
2020-12, -99.9
2021-01, -99.9
2021-02, -99.9
2021-03, -99.9
2021-04, -99.9
2021-05, -99.9
2021-06, -99.9
2021-07, -99.9
2021-08, -99.9
2021-09, -99.9
2021-10, -99.9
2021-11, -0.439807179584912
2021-12, -0.675164563547501
2022-01, -1.24664613012359
2022-02, -1.34158988709958
2022-03, -1.29284223140608
2022-04, -0.967623885877478
2022-05, -1.12703799519553
2022-06, -1.32949056602337
2022-07, -1.04955249125166
2022-08, -0.799280016923532
2022-09, -1.15838228538525
2022-10, -1.05438961065347
2022-11, -1.39087887156943
2022-12, -1.55528508712338
2023-01, -1.49364056532041
2023-02, -1.47135136279694
2023-03, -1.43670972566193
2023-04, -1.63420813652477
2023-05, -1.41853907055889
2023-06, -1.424397388463
2023-07, -1.48810006899872
2023-08, -1.64031745871187
2023-09, -1.23429332780122
2023-10, -0.873561474024438
2023-11, -0.909286042398333
