"Description: ","Standardised Precipitation Index"
"Station: ","Uruguaiana"
"Latitude: ","-29.83999999"
"Longitude: ","-57.08194443"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-08-16"
time, spi
2008-01, -99.9
2008-02, -99.9
2008-03, -0.159768718910966
2008-04, -0.456886081684753
2008-05, -0.807343934190025
2008-06, -0.695576120438037
2008-07, -0.413363486701902
2008-08, 0.611001727408698
2008-09, -0.258717752333236
2008-10, 0.497374698581601
2008-11, -0.438499116639672
2008-12, -0.526967723968123
2009-01, -1.10393101406057
2009-02, -0.559362668745937
2009-03, -0.0477867357063187
2009-04, -0.274117992349364
2009-05, -0.760475587307272
2009-06, -1.3591840286771
2009-07, -1.26672693647288
2009-08, -1.95460383458319
2009-09, -0.564902710699691
2009-10, -0.768708237762951
2009-11, 1.78130695800965
2009-12, 1.61519873607054
2010-01, 1.73990365953389
2010-02, 1.31551536495109
2010-03, 1.10588277656986
2010-04, 0.814845087733443
2010-05, 0.0563743773633821
2010-06, -0.296590202321635
2010-07, 0.766115344612192
2010-08, -0.552341258242748
2010-09, 0.978075832149128
2010-10, -0.526904646373833
2010-11, -0.553377670430958
2010-12, -1.00141542046482
2011-01, -0.573281215811502
2011-02, -0.441466306780851
2011-03, -0.770388546445512
2011-04, -0.975530202109056
2011-05, -1.389567344199
2011-06, -0.885981244826917
2011-07, -0.797561953314203
2011-08, 0.492083732691057
2011-09, 0.195186694625414
2011-10, 0.655344147795433
2011-11, -0.0448633380863166
2011-12, 0.201045448297497
2012-01, -0.362879436792826
2012-02, -0.266722307624717
2012-03, -1.46020573676986
2012-04, -0.36958807811367
2012-05, -1.04985883888051
2012-06, -0.330521168985136
2012-07, -1.72526283396425
2012-08, 0.430014721934027
2012-09, -0.510207977576585
2012-10, -0.802529020685047
2012-11, -1.94249965094857
2012-12, 0.127041948625163
2013-01, 0.440229327903611
2013-02, 1.14918472606058
2013-03, 0.908234127700462
2013-04, 0.974065985870065
2013-05, -0.0974498823321143
2013-06, -0.426203662642872
2013-07, -0.171048499790956
2013-08, -0.515336754462053
2013-09, -0.824265269534983
2013-10, -1.41349977466325
2013-11, 0.153918763342937
2013-12, 0.131644021262541
2014-01, 0.337345403999296
2014-02, 0.592650193840684
2014-03, 1.29206023005364
2014-04, 1.36705241908963
2014-05, 0.552079932551422
2014-06, 0.440865941489134
2014-07, 0.724542485053631
2014-08, 0.297580530479635
2014-09, 1.29316406769324
2014-10, 0.79283728461864
2014-11, 0.438975846348163
2014-12, 0.88783214373112
2015-01, 1.00336186992464
2015-02, 1.34057302523524
2015-03, 0.319742654299307
2015-04, -0.540153871803911
2015-05, -1.03771117919988
2015-06, -0.673151465684462
2015-07, -0.0103957025855993
2015-08, 1.4938902989595
2015-09, 1.06137793762204
2015-10, 1.9093002363048
2015-11, 1.41473259957136
2015-12, 1.63451405615559
2016-01, 1.05987125582187
2016-02, 0.688750717595257
2016-03, -0.360881653862
2016-04, -0.203199181444249
2016-05, -99.9
2016-06, -99.9
2016-07, -99.9
2016-08, -99.9
2016-09, -1.73917782772736
2016-10, 0.638768819114401
2016-11, 0.192481580103962
2016-12, 0.189875456566329
2017-01, -0.49574319137846
2017-02, -0.182354577070709
2017-03, -0.224186811962404
2017-04, 1.22942702580999
2017-05, 1.68656432104198
2017-06, 2.35648708707647
2017-07, 1.46264957555647
2017-08, 1.56507612514211
2017-09, 1.24233917946271
2017-10, 0.467532296584808
2017-11, -0.286583322244991
2017-12, -0.512151959973154
2018-01, -0.378503662649362
2018-02, -0.709981093322521
2018-03, -0.57241786530317
2018-04, -0.693158582415432
2018-05, 0.109781578241143
2018-06, 0.221884257746415
2018-07, 0.622336008777277
2018-08, 0.267850199634706
2018-09, 0.893335862499426
2018-10, -0.13455301002729
2018-11, -0.698539385162834
2018-12, -1.63237670990442
2019-01, 1.06958110490111
2019-02, 1.28216641531572
2019-03, 1.91604803103731
2019-04, -0.395838877256711
2019-05, -0.0480544489988419
2019-06, 0.328019165498439
2019-07, -0.173238867633417
2019-08, -0.511992062905104
2019-09, -1.02939150244554
2019-10, 0.0373877027860835
2019-11, 0.724355037192845
2019-12, 0.587731126664655
2020-01, 0.327580601025808
2020-02, -0.158546330208039
2020-03, -0.484177074345509
2020-04, -1.19179869742298
2020-05, 0.365315027658167
2020-06, 1.44511736820664
2020-07, 1.61924440490897
2020-08, -0.508650562457503
2020-09, -1.20288271513274
2020-10, -1.60082661625405
2020-11, -99.9
2020-12, -99.9
2021-01, -99.9
2021-02, -0.297489965040299
2021-03, 0.0300235366949403
2021-04, -0.49504430399297
2021-05, 0.268700528115232
2021-06, 0.679719068518728
2021-07, 0.766115344612192
2021-08, -0.0690931553501957
2021-09, -0.504177147961532
2021-10, -0.257203599595846
2021-11, -0.122203274315652
2021-12, -0.770177073697096
2022-01, -1.21303092755174
2022-02, -1.80110208808431
2022-03, -1.01667401215881
2022-04, 0.170229542031708
2022-05, 0.114200002995668
2022-06, -0.326511092001603
2022-07, -0.611150869833734
2022-08, 0.832142553726409
2022-09, 0.190085405487854
2022-10, -0.516518502572485
2022-11, -1.24253212210897
2022-12, -1.00141542046482
2023-01, -1.61987376117007
2023-02, -1.9648747002201
2023-03, -1.0581518166124
2023-04, -0.751699448873246
