"Description: ","Standardised Precipitation-Evapotranspiration Index"
2019-06, 0.126436535150555
2019-07, 0.455296996894719
2019-08, 0.475712760712354
2019-09, 0.357322787460522
2019-10, 0.332970861551863
2019-11, 0.198569608513377
2019-12, -0.293575733359271
2020-01, -0.491425207136407
2020-02, -0.6160073238992
2020-03, -0.783128756982857
2020-04, -0.894100349078359
2020-05, -0.813338444931692
2020-06, -0.79022163705549
2020-07, -0.538903961440084
2020-08, -0.66716668218763
2020-09, -0.587313192407245
2020-10, -0.496111684400127
2020-11, -0.716877983338347
2020-12, -0.598590927767549
2021-01, -0.477457870530491
2021-02, -0.718139403558143
2021-03, -0.620616547700462
2021-04, -1.10223577879828
2021-05, -1.24155329818546
2021-06, -1.04753671429607
2021-07, -1.19385250530267
2021-08, -1.13392815734022
2021-09, -0.99038755636575
2021-10, -1.40058113798818
2021-11, -1.49074553048042
2021-12, -1.36316917441865
2022-01, -1.0280356233939
2022-02, -1.15706082408487
2022-03, -0.627028734275915
2022-04, -0.344824589472464
2022-05, -0.307377689794037
2022-06, -0.589398873069287
2022-07, -0.849258392200453
2022-08, -0.802092316058774
2022-09, -1.22132629882208
2022-10, -1.23146099716993
2022-11, -1.22880968470785
2022-12, -1.4812151312668
2023-01, -1.59186162832075
2023-02, -1.39167227569797
2023-03, -1.46642740858061
2023-04, -1.29366701407087
2023-05, -1.35860024191532
2023-06, -1.30774225183004
2023-07, -0.946097272921563
2023-08, -1.10363112998727
2023-09, -0.752319846397519
2023-10, -0.533152475433395
2023-11, 0.181737897066613
2023-12, 0.198612539454637
2024-01, 0.390528890183117
2024-02, 0.54232057431993
2024-03, 0.332635959197025
2024-04, 0.541108529546606
2024-05, 1.16276863217603
2024-06, 1.02439831756096
2024-07, -99.9
2024-08, -99.9
2024-09, -99.9
2024-10, -99.9
2024-11, -99.9
2024-12, -99.9
