"Description: ","Standardised Precipitation-Evapotranspiration Index"
"Station: ","porto_alegre"
"Latitude: ","-30.05361111"
"Longitude: ","-51.17472221"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-08-15"
time, spei
2008-01, -99.9
2008-02, -99.9
2008-03, -99.9
2008-04, -99.9
2008-05, -99.9
2008-06, -99.9
2008-07, -99.9
2008-08, -99.9
2008-09, -99.9
2008-10, -99.9
2008-11, -99.9
2008-12, 0.146660749385732
2009-01, 0.423123489222675
2009-02, 0.569041171075529
2009-03, 0.59621347540681
2009-04, 0.218972125349148
2009-05, -0.100454169947257
2009-06, -0.349362827535503
2009-07, -0.592222916050349
2009-08, -0.216707598731588
2009-09, 0.407245747616977
2009-10, -0.121613415864517
2009-11, 0.985236556606146
2009-12, 1.20952842661088
2010-01, 1.08603916925955
2010-02, 1.09277618933795
2010-03, 1.14702040299283
2010-04, 1.1005280330347
2010-05, 1.01914356034562
2010-06, 1.36248442912862
2010-07, 1.78801242749663
2010-08, 1.74364395042529
2010-09, 1.57541999413929
2010-10, 1.40142457373465
2010-11, 0.358653349572972
2010-12, 0.11825497575387
2011-01, -0.173269187930697
2011-02, -0.0903139521671736
2011-03, -0.145273652553324
2011-04, 0.197951564620579
2011-05, -0.0243721202815861
2011-06, -0.308012271489414
2011-07, -0.0228956972277277
2011-08, 0.0618081263386138
2011-09, -0.665358530620252
2011-10, -0.314867039267851
2011-11, -0.749197431183477
2011-12, -0.959119713630575
2012-01, -0.700057458928297
2012-02, -0.811509404539345
2012-03, -0.618962677688619
2012-04, -0.818731960362204
2012-05, -0.78528971485222
2012-06, -1.25873353572574
2012-07, -1.52500310603335
2012-08, -1.76375371174714
2012-09, -1.47997450204465
2012-10, -1.38071428041618
2012-11, -1.39378772503629
2012-12, -0.866070508490023
2013-01, -1.03058923175836
2013-02, -1.39496765563473
2013-03, -1.49575503890147
2013-04, -1.15626361450118
2013-05, -0.894667378434356
2013-06, -0.737387673728595
2013-07, -0.831666029463562
2013-08, -0.314921775916906
2013-09, -0.950673590866213
2013-10, -0.835342316140611
2013-11, -0.208709597024428
2013-12, -0.742974442183548
2014-01, -0.837284644137195
2014-02, -0.454292979525906
2014-03, -0.102912482192609
2014-04, -0.115661384642206
2014-05, -0.0321061136266257
2014-06, 0.368012392423607
2014-07, 0.889770257810883
2014-08, 0.504800314530184
2014-09, 0.68686118988552
2014-10, 0.895959908073384
2014-11, 0.451949027269975
2014-12, 1.04667791853759
2015-01, 1.24644356991689
2015-02, 1.17032846973191
2015-03, 0.883566434965169
2015-04, 0.717538524740744
2015-05, 0.761527438810014
2015-06, 0.699378897174295
2015-07, 1.00500453449923
2015-08, 1.00986836608088
2015-09, 1.26402714098553
2015-10, 1.67108901166694
2015-11, 1.82674532462902
2015-12, 1.5900144543527
2016-01, 1.17977667394694
2016-02, 1.05468258752951
2016-03, 1.62924628867112
2016-04, 1.6648020578098
2016-05, 1.37380942893363
2016-06, 1.2817472867188
2016-07, 1.17900496070273
2016-08, 1.29910822484148
2016-09, 1.10604744698132
2016-10, 0.610672950653329
2016-11, 0.229277904532533
2016-12, 0.320025079566707
2017-01, 0.62752232615751
2017-02, 0.597391727591011
2017-03, 0.0329033668182555
2017-04, -0.32231988688371
2017-05, 0.0222626936886944
2017-06, 0.527277954421345
2017-07, 0.213766554709057
2017-08, 0.104138576350369
2017-09, 0.408087068450516
2017-10, 0.80156736806253
2017-11, 0.829369231703687
2017-12, 1.04390032738172
2018-01, 0.754042818928348
2018-02, 0.967997143311346
2018-03, 0.748486249175963
2018-04, 0.591609728472477
2018-05, 0.316450366176434
2018-06, 0.240733881260923
2018-07, 0.818347782991339
2018-08, 0.93584250002318
2018-09, 1.10503416337213
2018-10, 0.276134053391007
2018-11, 0.0304701085984323
2018-12, -0.333900743256613
2019-01, -0.53648226465375
