"Description: ","Standardised Precipitation Index"
"Station: ","porto_alegre"
"Latitude: ","-30.05361111"
"Longitude: ","-51.17472221"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-08-15"
time, spi
2008-01, -99.9
2008-02, -99.9
2008-03, -99.9
2008-04, -99.9
2008-05, -99.9
2008-06, 0.0780866358609272
2008-07, 0.304751907074847
2008-08, 0.504243601060831
2008-09, 0.555595875041045
2008-10, 0.660147688563534
2008-11, -0.26453917896228
2008-12, -0.184119516439839
2009-01, 0.0796938179638189
2009-02, 0.183984380665668
2009-03, 0.0999694243264821
2009-04, -0.671132834350685
2009-05, -0.346549481927522
2009-06, -1.09042684370579
2009-07, -2.20923860473626
2009-08, -1.57618719460011
2009-09, 0.0126194402541198
2009-10, 0.243679333649399
2009-11, 0.983354942777007
2009-12, 1.50986741861089
2010-01, 1.86828355805709
2010-02, 1.60503606871631
2010-03, 1.28435054425817
2010-04, 1.20638602812923
2010-05, 0.360714275213996
2010-06, 0.608356541170835
2010-07, 0.57461360599599
2010-08, 0.249477932648744
2010-09, 0.282590444139573
2010-10, -0.142477213345223
2010-11, -0.307150838525614
2010-12, -0.77470867518544
2011-01, -0.768988254567202
2011-02, -0.535818219296254
2011-03, -0.862242195084103
2011-04, 0.0943446409797596
2011-05, -0.154031551375337
2011-06, -0.261951534647663
2011-07, 0.356905516016527
2011-08, 0.347508972923231
2011-09, -0.434886515720353
2011-10, -0.865400287871315
2011-11, -0.825314842647184
2011-12, -1.04636452029905
2012-01, -1.15759839889091
2012-02, -1.13791335344558
2012-03, -0.480301860560005
2012-04, -0.428663827967296
2012-05, -0.457847519535395
2012-06, -0.923100154364582
2012-07, -1.20963589087465
2012-08, -2.60164147631465
2012-09, -1.57520085388307
2012-10, -1.10451789237898
2012-11, -0.890348522271201
2012-12, 0.0153864572984982
2013-01, -0.0438453004814464
2013-02, -0.137050369538131
2013-03, -0.890173238225455
2013-04, -0.62481909454769
2013-05, -0.562744994946469
2013-06, -1.60017564208426
2013-07, -1.73607560491714
2013-08, -0.552607350096766
2013-09, -0.405573657107574
2013-10, -0.402936995034747
2013-11, 0.249862635551567
2013-12, 0.270624519938837
2014-01, 0.235861244458021
2014-02, -0.0376712293676378
2014-03, 0.259901940050713
2014-04, 0.270333669835463
2014-05, -0.434723113379846
2014-06, 0.305451874414545
2014-07, 1.41747843117451
2014-08, 1.43681831360845
2014-09, 0.972051004772091
2014-10, 0.946674248046441
2014-11, 0.945965641882717
2014-12, 0.884089548499206
2015-01, 0.552950751370296
2015-02, 0.604852056000069
2015-03, 0.487402931618897
2015-04, 0.14847895921774
2015-05, 0.190875767316046
2015-06, 0.010969398249866
2015-07, 0.934700597357559
2015-08, 1.01467318411264
2015-09, 1.32315063818637
2015-10, 1.75752491980794
2015-11, 1.42400958440663
2015-12, 1.35565597256506
2016-01, 0.594685745643751
2016-02, 0.582884162565093
2016-03, 1.50567297233142
2016-04, 1.22721570735987
2016-05, 0.895077583918932
2016-06, 0.428682936411106
2016-07, 0.709757071164076
2016-08, 0.957822961375602
2016-09, -1.46110666769042
2016-10, -1.43951036356357
2016-11, -0.93731441266819
2016-12, -0.238775091426622
2017-01, 0.0966208213286789
2017-02, -0.0027563988249577
2017-03, 0.677773295290784
2017-04, 0.481847383512851
2017-05, 0.681498102062229
2017-06, 1.09164153677788
2017-07, 0.03697848477712
2017-08, 0.179407417870443
2017-09, -0.348838623935695
2017-10, 0.453385207516567
2017-11, 0.243964705731833
2017-12, 0.184634609213905
2018-01, 0.803233036160025
2018-02, 1.03164589757429
2018-03, 1.16546951271052
2018-04, 0.502895429331134
2018-05, 0.166575409282879
2018-06, -0.025357239982102
2018-07, 0.0600073578076076
2018-08, -0.168871884303332
2018-09, -0.118952154845389
2018-10, -0.424624117649362
2018-11, -0.134146840647057
2018-12, -0.40396576983086
