"Description: ","Standardised Precipitation Index"
"Station: ","porto_alegre"
"Latitude: ","-30.05361111"
"Longitude: ","-51.17472221"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-08-15"
time, spi
2008-01, -99.9
2008-02, -99.9
2008-03, -99.9
2008-04, -99.9
2008-05, -99.9
2008-06, -99.9
2008-07, -99.9
2008-08, -99.9
2008-09, -99.9
2008-10, -99.9
2008-11, -99.9
2008-12, -0.077378444590682
2009-01, 0.179488150205333
2009-02, 0.345630025789244
2009-03, 0.319616786813898
2009-04, -0.024523458346321
2009-05, -0.360374354334893
2009-06, -0.652910198482733
2009-07, -0.887502105600333
2009-08, -0.403235303526565
2009-09, 0.125830715789313
2009-10, -0.315416994394345
2009-11, 0.795790184788138
2009-12, 0.95251488736187
2010-01, 0.842783129212542
2010-02, 0.896288712499388
2010-03, 0.957870947521222
2010-04, 0.914803203118519
2010-05, 0.762872714816972
2010-06, 1.27285345768089
2010-07, 1.91116489064472
2010-08, 1.66942264002918
2010-09, 1.40152459755084
2010-10, 1.11201238814695
2010-11, 0.0504637074832851
2010-12, -0.201387430707961
2011-01, -0.395999241758774
2011-02, -0.403265354597305
2011-03, -0.480425682414393
2011-04, -0.0632284372143363
2011-05, -0.285084317514679
2011-06, -0.640240714041594
2011-07, -0.337534532214385
2011-08, -0.193873861951156
2011-09, -0.995587683125224
2011-10, -0.577686589491708
2011-11, -0.950063237876674
2011-12, -1.15736740661613
2012-01, -0.859245375731124
2012-02, -0.843884245116803
2012-03, -0.599948551357943
2012-04, -0.831348857725574
2012-05, -0.751736140517128
2012-06, -1.14354137613521
2012-07, -1.47526141215704
2012-08, -2.03774789615709
2012-09, -1.36749820572617
2012-10, -1.27882359648261
2012-11, -1.30307992628415
2012-12, -0.599259629554468
2013-01, -0.803042326737716
2013-02, -1.31455278565708
2013-03, -1.47291290152086
2013-04, -1.10052421418883
2013-05, -0.84622269624355
2013-06, -0.732820907460915
2013-07, -0.798978023937351
2013-08, -0.267907688043284
2013-09, -0.999835923711296
2013-10, -0.858018405433027
2013-11, -0.196864416556872
2013-12, -0.762791820145732
2014-01, -0.785553395602588
2014-02, -0.340981154912719
2014-03, -0.0407842764543692
2014-04, -0.0969393928446281
2014-05, -0.0865830263031178
2014-06, 0.303043755238295
2014-07, 0.982678816938157
2014-08, 0.721250726960048
2014-09, 0.86679952155095
2014-10, 1.11284506090019
2014-11, 0.68463583685206
2014-12, 1.15962141943195
2015-01, 1.28822536298217
2015-02, 1.15746208851581
2015-03, 0.808945062020149
2015-04, 0.632807827898885
2015-05, 0.656114182143927
2015-06, 0.574962095858919
2015-07, 0.972843187398943
2015-08, 1.06607828543186
2015-09, 1.28718444981202
2015-10, 1.74427681156057
2015-11, 1.71720931383892
2015-12, 1.45849497290509
2016-01, 1.03401075389364
2016-02, 0.941687083866768
2016-03, 1.74100137797494
2016-04, 1.79934667825113
2016-05, 1.30233183341902
2016-06, 1.08639525775479
2016-07, 0.892497092717207
2016-08, 1.02197613810428
2016-09, 0.701731432521159
2016-10, 0.202546745959645
2016-11, 0.0132836453112831
2016-12, 0.141523451211908
2017-01, 0.440949457832805
2017-02, 0.396811216375658
2017-03, -0.193408576765981
2017-04, -0.508076951976011
2017-05, -0.157216821926585
2017-06, 0.391377162710531
2017-07, 0.153991469748629
2017-08, 0.171576113779916
2017-09, 0.450955832017056
2017-10, 0.877217659484635
2017-11, 0.898299814619445
2017-12, 1.06078384188675
2018-01, 0.722806684053763
2018-02, 0.99452700924196
2018-03, 0.69894721914182
2018-04, 0.555177431653667
2018-05, 0.211816385216829
2018-06, 0.0878039209542768
2018-07, 0.750943507372003
2018-08, 0.957674720033862
2018-09, 1.05864292727547
2018-10, 0.178067009476476
2018-11, 0.0377829648496988
2018-12, -0.368390682192373
2019-01, -0.536673954407843
2019-02, -0.570205937636404
